date,model,lead,tmax,n_hours
2026-07-17,meteofrance_seamless,h24,35.5,24
2026-07-17,gem_seamless,h24,35.0,24
2026-07-17,ecmwf_ifs025,h24,35.2,24
2026-07-17,ecmwf_aifs025_single,h24,34.5,24
2026-07-17,icon_seamless,h0,34.9,24
2026-07-17,ukmo_seamless,h0,35.1,24
2026-07-17,meteofrance_seamless,h0,34.7,24
2026-07-17,gem_seamless,h0,35.0,24
2026-07-17,ecmwf_ifs025,h0,34.1,24
2026-07-17,ecmwf_aifs025_single,h0,34.8,24
2026-07-18,icon_seamless,h24,27.6,24
2026-07-18,ukmo_seamless,h24,33.3,24
2026-07-18,meteofrance_seamless,h24,29.9,24
2026-07-18,gem_seamless,h24,28.4,24
2026-07-18,ecmwf_ifs025,h24,32.5,24
2026-07-18,ecmwf_aifs025_single,h24,29.9,24
2026-07-18,icon_seamless,h0,29.7,24
2026-07-18,ukmo_seamless,h0,32.1,24
2026-07-18,meteofrance_seamless,h0,30.4,24
2026-07-18,gem_seamless,h0,28.2,24
2026-07-18,ecmwf_ifs025,h0,31.0,24
2026-07-18,ecmwf_aifs025_single,h0,31.0,24
2026-07-19,icon_seamless,h24,30.4,24
2026-07-19,ukmo_seamless,h24,33.9,24
2026-07-19,meteofrance_seamless,h24,29.9,24
2026-07-19,gem_seamless,h24,29.8,24
2026-07-19,ecmwf_ifs025,h24,31.7,24
2026-07-19,ecmwf_aifs025_single,h24,30.0,24
2026-07-19,icon_seamless,h0,31.8,24
2026-07-19,ukmo_seamless,h0,31.7,24
2026-07-19,meteofrance_seamless,h0,29.0,24
2026-07-19,gem_seamless,h0,30.1,24
2026-07-19,ecmwf_ifs025,h0,30.9,24
2026-07-19,ecmwf_aifs025_single,h0,31.2,24
2026-07-20,icon_seamless,h24,31.3,24
2026-07-20,ukmo_seamless,h24,34.0,24
2026-07-20,meteofrance_seamless,h24,31.3,24
2026-07-20,gem_seamless,h24,30.0,24
2026-07-20,ecmwf_ifs025,h24,32.4,24
2026-07-20,ecmwf_aifs025_single,h24,33.2,24
2026-07-20,icon_seamless,h0,32.3,24
2026-07-20,ukmo_seamless,h0,32.2,24
2026-07-20,meteofrance_seamless,h0,31.6,24
2026-07-20,gem_seamless,h0,32.6,24
2026-07-20,ecmwf_ifs025,h0,32.0,24
2026-07-20,ecmwf_aifs025_single,h0,31.9,24
2026-07-21,icon_seamless,h24,31.4,24
2026-07-21,ukmo_seamless,h24,32.9,24
2026-07-21,meteofrance_seamless,h24,32.1,24
2026-07-21,gem_seamless,h24,31.8,24
2026-07-21,ecmwf_ifs025,h24,32.2,24
2026-07-21,ecmwf_aifs025_single,h24,32.6,24
2026-07-21,icon_seamless,h0,32.7,24
2026-07-21,ukmo_seamless,h0,32.4,24
2026-07-21,meteofrance_seamless,h0,30.9,24
2026-07-21,gem_seamless,h0,32.5,24
2026-07-21,ecmwf_ifs025,h0,33.1,24
2026-07-21,ecmwf_aifs025_single,h0,32.9,24
2026-07-22,icon_seamless,h24,29.6,24
2026-07-22,ukmo_seamless,h24,32.1,24
2026-07-22,meteofrance_seamless,h24,28.4,24
2026-07-22,gem_seamless,h24,30.4,24
2026-07-22,ecmwf_ifs025,h24,31.5,24
2026-07-22,ecmwf_aifs025_single,h24,29.5,24
2026-07-22,icon_seamless,h0,28.6,24
2026-07-22,ukmo_seamless,h0,28.2,24
2026-07-22,meteofrance_seamless,h0,27.5,24
2026-07-22,gem_seamless,h0,28.0,24
2026-07-22,ecmwf_ifs025,h0,27.8,24
2026-07-22,ecmwf_aifs025_single,h0,28.4,24
2026-07-23,icon_seamless,h24,32.2,24
2026-07-23,ukmo_seamless,h24,35.0,24
2026-07-23,meteofrance_seamless,h24,32.3,24
2026-07-23,gem_seamless,h24,33.0,24
2026-07-23,ecmwf_ifs025,h24,31.7,24
2026-07-23,ecmwf_aifs025_single,h24,32.5,24
2026-07-23,icon_seamless,h0,31.7,24
2026-07-23,ukmo_seamless,h0,30.8,24
2026-07-23,meteofrance_seamless,h0,32.1,24
2026-07-23,gem_seamless,h0,32.4,24
2026-07-23,ecmwf_ifs025,h0,31.2,24
2026-07-23,ecmwf_aifs025_single,h0,30.7,24
2026-07-24,icon_seamless,h24,33.9,24
2026-07-24,ukmo_seamless,h24,35.8,24
2026-07-24,meteofrance_seamless,h24,32.8,24
2026-07-24,gem_seamless,h24,34.9,24
2026-07-24,ecmwf_ifs025,h24,33.6,24
2026-07-24,ecmwf_aifs025_single,h24,34.4,24
2026-07-24,icon_seamless,h0,34.5,24
2026-07-24,ukmo_seamless,h0,34.6,24
2026-07-24,meteofrance_seamless,h0,34.0,24
2026-07-24,gem_seamless,h0,34.7,24
2026-07-24,ecmwf_ifs025,h0,33.6,24
2026-07-24,ecmwf_aifs025_single,h0,34.1,24
2026-07-25,icon_seamless,h24,35.8,24
2026-07-25,ukmo_seamless,h24,36.5,24
2026-07-25,meteofrance_seamless,h24,34.5,24
2026-07-25,gem_seamless,h24,35.2,24
2026-07-25,ecmwf_ifs025,h24,34.2,24
2026-07-25,ecmwf_aifs025_single,h24,35.4,24
2026-07-25,icon_seamless,h0,36.0,24
2026-07-25,ukmo_seamless,h0,35.8,24
2026-07-25,meteofrance_seamless,h0,34.1,24
2026-07-25,gem_seamless,h0,34.7,24
2026-07-25,ecmwf_ifs025,h0,34.5,24
2026-07-25,ecmwf_aifs025_single,h0,34.8,24
2026-07-26,icon_seamless,h24,35.1,24
2026-07-26,ukmo_seamless,h24,36.9,24
2026-07-26,meteofrance_seamless,h24,33.4,24
2026-07-26,gem_seamless,h24,35.4,24
2026-07-26,ecmwf_ifs025,h24,33.4,24
2026-07-26,ecmwf_aifs025_single,h24,33.7,24
2026-07-26,icon_seamless,h0,34.9,24
2026-07-26,ukmo_seamless,h0,35.1,24
2026-07-26,meteofrance_seamless,h0,33.3,24
2026-07-26,gem_seamless,h0,34.9,24
2026-07-26,ecmwf_ifs025,h0,34.3,24
2026-07-26,ecmwf_aifs025_single,h0,34.8,24
2026-07-27,icon_seamless,h24,31.2,24
2026-07-27,ukmo_seamless,h24,31.6,24
2026-07-27,meteofrance_seamless,h24,30.6,24
2026-07-27,gem_seamless,h24,29.6,24
2026-07-27,ecmwf_ifs025,h24,29.7,24
2026-07-27,ecmwf_aifs025_single,h24,31.1,24
2026-07-27,icon_seamless,h0,31.5,24
2026-07-27,ukmo_seamless,h0,32.8,24
2026-07-27,meteofrance_seamless,h0,30.5,24
2026-07-27,gem_seamless,h0,30.1,24
2026-07-27,ecmwf_ifs025,h0,31.9,24
2026-07-27,ecmwf_aifs025_single,h0,32.7,24
2026-07-28,icon_seamless,h24,30.1,24
2026-07-28,ukmo_seamless,h24,31.5,24
2026-07-28,meteofrance_seamless,h24,28.5,24
2026-07-28,gem_seamless,h24,30.0,24
2026-07-28,ecmwf_ifs025,h24,29.2,24
2026-07-28,ecmwf_aifs025_single,h24,29.5,24
2026-07-28,icon_seamless,h0,32.3,24
2026-07-28,ukmo_seamless,h0,31.7,24
2026-07-28,meteofrance_seamless,h0,28.5,24
2026-07-28,gem_seamless,h0,30.5,24
2026-07-28,ecmwf_ifs025,h0,30.5,24
2026-07-28,ecmwf_aifs025_single,h0,31.0,24
2026-07-29,icon_seamless,h24,31.5,24
2026-07-29,ukmo_seamless,h24,33.7,24
2026-07-29,meteofrance_seamless,h24,29.7,24
2026-07-29,gem_seamless,h24,31.5,24
2026-07-29,ecmwf_ifs025,h24,31.5,24
2026-07-29,ecmwf_aifs025_single,h24,31.1,24
2026-07-29,icon_seamless,h0,31.9,24
2026-07-29,ukmo_seamless,h0,32.1,24
2026-07-29,meteofrance_seamless,h0,30.0,24
2026-07-29,gem_seamless,h0,31.7,24
2026-07-29,ecmwf_ifs025,h0,30.6,24
2026-07-29,ecmwf_aifs025_single,h0,32.0,24
2026-07-30,icon_seamless,h24,34.4,24
2026-07-30,ukmo_seamless,h24,34.3,24
2026-07-30,meteofrance_seamless,h24,31.2,24
2026-07-30,gem_seamless,h24,30.4,24
2026-07-30,ecmwf_ifs025,h24,30.5,24
2026-07-30,ecmwf_aifs025_single,h24,32.3,24
2026-07-30,icon_seamless,h0,33.7,24
2026-07-30,ukmo_seamless,h0,33.1,24
2026-07-30,meteofrance_seamless,h0,32.1,24
2026-07-30,gem_seamless,h0,32.8,24
2026-07-30,ecmwf_ifs025,h0,31.7,24
2026-07-30,ecmwf_aifs025_single,h0,31.8,24
2026-07-31,icon_seamless,h24,35.0,24
2026-07-31,ukmo_seamless,h24,35.6,24
2026-07-31,meteofrance_seamless,h24,33.4,24
2026-07-31,gem_seamless,h24,34.4,24
2026-07-31,ecmwf_ifs025,h24,32.6,24
2026-07-31,ecmwf_aifs025_single,h24,33.6,24
2026-07-31,icon_seamless,h0,34.2,24
2026-07-31,ukmo_seamless,h0,34.6,24
2026-07-31,meteofrance_seamless,h0,32.7,24
2026-07-31,gem_seamless,h0,33.8,24
2026-07-31,ecmwf_ifs025,h0,33.4,24
2026-07-31,ecmwf_aifs025_single,h0,34.2,24
2026-08-01,icon_seamless,h24,35.8,24
2026-08-01,ukmo_seamless,h24,35.7,24
2026-08-01,meteofrance_seamless,h24,34.1,24
2026-08-01,gem_seamless,h24,34.7,24
2026-08-01,ecmwf_ifs025,h24,33.2,24
2026-08-01,ecmwf_aifs025_single,h24,34.9,24
2026-08-01,icon_seamless,h0,35.5,24
2026-08-01,ukmo_seamless,h0,35.6,24
2026-08-01,meteofrance_seamless,h0,34.5,24
2026-08-01,gem_seamless,h0,34.5,24
2026-08-01,ecmwf_ifs025,h0,33.6,24
2026-08-01,ecmwf_aifs025_single,h0,34.5,24
2026-08-02,icon_seamless,h24,36.3,24
2026-08-02,ukmo_seamless,h24,37.0,24
2026-08-02,meteofrance_seamless,h24,34.2,24
2026-08-02,gem_seamless,h24,35.0,24
2026-08-02,ecmwf_ifs025,h24,34.4,24
2026-08-02,ecmwf_aifs025_single,h24,35.1,24
2026-08-02,icon_seamless,h0,36.2,24
2026-08-02,ukmo_seamless,h0,36.7,24
2026-08-02,meteofrance_seamless,h0,35.6,24
2026-08-02,gem_seamless,h0,34.9,24
2026-08-02,ecmwf_ifs025,h0,34.2,24
2026-08-02,ecmwf_aifs025_single,h0,36.5,24
2026-08-03,icon_seamless,h24,36.4,24
2026-08-03,ukmo_seamless,h24,37.0,24
2026-08-03,meteofrance_seamless,h24,34.4,24
2026-08-03,gem_seamless,h24,35.0,24
2026-08-03,ecmwf_ifs025,h24,34.9,24
2026-08-03,ecmwf_aifs025_single,h24,35.2,24
2026-08-03,icon_seamless,h0,36.2,24
2026-08-03,ukmo_seamless,h0,36.6,24
2026-08-03,meteofrance_seamless,h0,35.3,24
2026-08-03,gem_seamless,h0,35.6,24
2026-08-03,ecmwf_ifs025,h0,36.3,24
2026-08-03,ecmwf_aifs025_single,h0,36.1,24
2026-08-04,icon_seamless,h24,36.2,24
2026-08-04,ukmo_seamless,h24,38.1,24
2026-08-04,meteofrance_seamless,h24,34.9,24
2026-08-04,gem_seamless,h24,36.5,24
2026-08-04,ecmwf_ifs025,h24,34.5,24
2026-08-04,ecmwf_aifs025_single,h24,35.5,24
2026-08-04,icon_seamless,h0,36.5,24
2026-08-04,ukmo_seamless,h0,37.4,24
2026-08-04,meteofrance_seamless,h0,36.1,24
2026-08-04,gem_seamless,h0,36.9,24
2026-08-04,ecmwf_ifs025,h0,35.6,24
2026-08-04,ecmwf_aifs025_single,h0,36.0,24
2026-08-05,icon_seamless,h24,36.0,24
2026-08-05,ukmo_seamless,h24,38.2,24
2026-08-05,meteofrance_seamless,h24,36.3,24
2026-08-05,gem_seamless,h24,36.3,24
2026-08-05,ecmwf_ifs025,h24,34.4,24
2026-08-05,ecmwf_aifs025_single,h24,34.9,24
2026-08-05,icon_seamless,h0,37.4,24
2026-08-05,ukmo_seamless,h0,37.0,24
2026-08-05,meteofrance_seamless,h0,36.2,24
2026-08-05,gem_seamless,h0,36.2,24
2026-08-05,ecmwf_ifs025,h0,34.1,24
2026-08-05,ecmwf_aifs025_single,h0,35.9,24
2026-08-06,icon_seamless,h24,34.9,24
2026-08-06,ukmo_seamless,h24,35.3,24
2026-08-06,meteofrance_seamless,h24,35.5,24
2026-08-06,gem_seamless,h24,35.8,24
2026-08-06,ecmwf_ifs025,h24,33.8,24
2026-08-06,ecmwf_aifs025_single,h24,34.4,24
2026-08-06,icon_seamless,h0,34.0,24
2026-08-06,ukmo_seamless,h0,34.2,24
2026-08-06,meteofrance_seamless,h0,33.5,24
2026-08-06,gem_seamless,h0,35.3,24
2026-08-06,ecmwf_ifs025,h0,33.4,24
2026-08-06,ecmwf_aifs025_single,h0,34.6,24
2026-08-07,icon_seamless,h24,36.4,24
2026-08-07,ukmo_seamless,h24,36.2,24
2026-08-07,meteofrance_seamless,h24,35.9,24
2026-08-07,gem_seamless,h24,34.7,24
2026-08-07,ecmwf_ifs025,h24,34.1,24
2026-08-07,ecmwf_aifs025_single,h24,35.3,24
2026-08-07,icon_seamless,h0,36.3,24
2026-08-07,ukmo_seamless,h0,36.2,24
2026-08-07,meteofrance_seamless,h0,34.5,24
2026-08-07,gem_seamless,h0,35.3,24
2026-08-07,ecmwf_ifs025,h0,34.4,24
2026-08-07,ecmwf_aifs025_single,h0,34.9,24
2026-08-08,icon_seamless,h24,36.3,24
2026-08-08,ukmo_seamless,h24,36.4,24
2026-08-08,meteofrance_seamless,h24,36.0,24
2026-08-08,gem_seamless,h24,35.4,24
2026-08-08,ecmwf_ifs025,h24,34.4,24
2026-08-08,ecmwf_aifs025_single,h24,35.6,24
2026-08-08,icon_seamless,h0,36.5,24
2026-08-08,ukmo_seamless,h0,36.2,24
2026-08-08,meteofrance_seamless,h0,35.5,24
2026-08-08,gem_seamless,h0,35.5,24
2026-08-08,ecmwf_ifs025,h0,34.8,24
2026-08-08,ecmwf_aifs025_single,h0,35.5,24
2026-08-09,icon_seamless,h24,33.6,24
2026-08-09,ukmo_seamless,h24,33.7,24
2026-08-09,meteofrance_seamless,h24,34.1,24
2026-08-09,gem_seamless,h24,32.8,24
2026-08-09,ecmwf_ifs025,h24,32.9,24
2026-08-09,ecmwf_aifs025_single,h24,33.5,24
2026-08-09,icon_seamless,h0,32.6,24
2026-08-09,ukmo_seamless,h0,33.3,24
2026-08-09,meteofrance_seamless,h0,32.8,24
2026-08-09,gem_seamless,h0,32.9,24
2026-08-09,ecmwf_ifs025,h0,32.3,24
2026-08-09,ecmwf_aifs025_single,h0,32.3,24
2026-08-10,icon_seamless,h24,28.5,24
2026-08-10,ukmo_seamless,h24,29.2,24
2026-08-10,meteofrance_seamless,h24,30.8,24
2026-08-10,gem_seamless,h24,30.7,24
2026-08-10,ecmwf_ifs025,h24,28.0,24
2026-08-10,ecmwf_aifs025_single,h24,29.2,24
2026-08-10,icon_seamless,h0,28.6,24
2026-08-10,ukmo_seamless,h0,30.0,24
2026-08-10,meteofrance_seamless,h0,30.1,24
2026-08-10,gem_seamless,h0,29.6,24
2026-08-10,ecmwf_ifs025,h0,28.1,24
2026-08-10,ecmwf_aifs025_single,h0,28.2,24
2026-08-11,icon_seamless,h24,26.5,24
2026-08-11,ukmo_seamless,h24,29.3,24
2026-08-11,meteofrance_seamless,h24,26.2,24
2026-08-11,gem_seamless,h24,26.9,24
2026-08-11,ecmwf_ifs025,h24,29.5,24
2026-08-11,ecmwf_aifs025_single,h24,28.1,24
2026-08-11,icon_seamless,h0,26.9,24
2026-08-11,ukmo_seamless,h0,30.7,24
2026-08-11,meteofrance_seamless,h0,27.9,24
2026-08-11,gem_seamless,h0,29.8,24
2026-08-11,ecmwf_ifs025,h0,30.3,24
2026-08-11,ecmwf_aifs025_single,h0,30.1,24
2026-08-12,icon_seamless,h24,27.0,24
2026-08-12,ukmo_seamless,h24,30.9,24
2026-08-12,meteofrance_seamless,h24,27.4,24
2026-08-12,gem_seamless,h24,29.8,24
2026-08-12,ecmwf_ifs025,h24,30.6,24
2026-08-12,ecmwf_aifs025_single,h24,28.9,24
2026-08-12,icon_seamless,h0,27.9,24
2026-08-12,ukmo_seamless,h0,30.0,24
2026-08-12,meteofrance_seamless,h0,29.4,24
2026-08-12,gem_seamless,h0,28.9,24
2026-08-12,ecmwf_ifs025,h0,29.2,24
2026-08-12,ecmwf_aifs025_single,h0,28.2,24
2026-08-13,icon_seamless,h24,26.3,24
2026-08-13,ukmo_seamless,h24,28.8,24
2026-08-13,meteofrance_seamless,h24,28.4,24
2026-08-13,gem_seamless,h24,26.6,24
2026-08-13,ecmwf_ifs025,h24,28.0,24
2026-08-13,ecmwf_aifs025_single,h24,25.5,24
2026-08-13,icon_seamless,h0,26.2,24
2026-08-13,ukmo_seamless,h0,28.8,24
2026-08-13,meteofrance_seamless,h0,25.8,24
2026-08-13,gem_seamless,h0,25.4,24
2026-08-13,ecmwf_ifs025,h0,29.3,24
2026-08-13,ecmwf_aifs025_single,h0,26.7,24
2026-08-14,icon_seamless,h24,25.8,24
2026-08-14,ukmo_seamless,h24,30.6,24
2026-08-14,meteofrance_seamless,h24,27.9,24
2026-08-14,gem_seamless,h24,25.9,24
2026-08-14,ecmwf_ifs025,h24,29.2,24
2026-08-14,ecmwf_aifs025_single,h24,28.0,24
2026-08-14,icon_seamless,h0,27.3,24
2026-08-14,ukmo_seamless,h0,29.4,24
2026-08-14,meteofrance_seamless,h0,27.8,24
2026-08-14,gem_seamless,h0,28.7,24
2026-08-14,ecmwf_ifs025,h0,28.7,24
2026-08-14,ecmwf_aifs025_single,h0,28.0,24
2026-08-15,icon_seamless,h24,27.1,24
2026-08-15,ukmo_seamless,h24,30.0,24
2026-08-15,meteofrance_seamless,h24,27.5,24
2026-08-15,gem_seamless,h24,29.3,24
2026-08-15,ecmwf_ifs025,h24,30.2,24
2026-08-15,ecmwf_aifs025_single,h24,30.2,24
2026-08-15,icon_seamless,h0,27.3,24
2026-08-15,ukmo_seamless,h0,28.9,24
2026-08-15,meteofrance_seamless,h0,28.7,24
2026-08-15,gem_seamless,h0,30.3,24
2026-08-15,ecmwf_ifs025,h0,29.0,24
2026-08-15,ecmwf_aifs025_single,h0,29.0,24
2026-08-16,icon_seamless,h24,32.0,24
2026-08-16,ukmo_seamless,h24,31.0,24
2026-08-16,meteofrance_seamless,h24,31.0,24
2026-08-16,gem_seamless,h24,32.3,24
2026-08-16,ecmwf_ifs025,h24,31.7,24
2026-08-16,ecmwf_aifs025_single,h24,31.7,24
2026-08-16,icon_seamless,h0,31.3,24
2026-08-16,ukmo_seamless,h0,30.9,24
2026-08-16,meteofrance_seamless,h0,31.1,24
2026-08-16,gem_seamless,h0,32.2,24
2026-08-16,ecmwf_ifs025,h0,30.7,24
2026-08-16,ecmwf_aifs025_single,h0,31.0,24
2026-08-17,icon_seamless,h24,32.2,24
2026-08-17,ukmo_seamless,h24,32.0,24
2026-08-17,meteofrance_seamless,h24,33.3,24
2026-08-17,gem_seamless,h24,32.2,24
2026-08-17,ecmwf_ifs025,h24,31.4,24
2026-08-17,ecmwf_aifs025_single,h24,32.7,24
2026-08-17,icon_seamless,h0,31.5,24
2026-08-17,ukmo_seamless,h0,31.9,24
2026-08-17,meteofrance_seamless,h0,32.2,24
2026-08-17,gem_seamless,h0,32.2,24
2026-08-17,ecmwf_ifs025,h0,31.4,24
2026-08-17,ecmwf_aifs025_single,h0,32.6,24
2026-08-18,icon_seamless,h24,33.8,24
2026-08-18,ukmo_seamless,h24,34.2,24
2026-08-18,meteofrance_seamless,h24,34.6,24
2026-08-18,gem_seamless,h24,34.0,24
2026-08-18,ecmwf_ifs025,h24,33.1,24
2026-08-18,ecmwf_aifs025_single,h24,34.1,24
2026-08-18,icon_seamless,h0,34.0,24
2026-08-18,ukmo_seamless,h0,33.9,24
2026-08-18,meteofrance_seamless,h0,34.9,24
2026-08-18,gem_seamless,h0,34.1,24
2026-08-18,ecmwf_ifs025,h0,33.0,24
2026-08-18,ecmwf_aifs025_single,h0,34.6,24
2026-08-19,icon_seamless,h24,34.2,24
2026-08-19,ukmo_seamless,h24,35.3,24
2026-08-19,meteofrance_seamless,h24,35.1,24
2026-08-19,gem_seamless,h24,34.7,24
2026-08-19,ecmwf_ifs025,h24,33.0,24
2026-08-19,ecmwf_aifs025_single,h24,34.3,24
2026-08-19,icon_seamless,h0,34.5,24
2026-08-19,ukmo_seamless,h0,35.5,24
2026-08-19,meteofrance_seamless,h0,35.8,24
2026-08-19,gem_seamless,h0,34.5,24
2026-08-19,ecmwf_ifs025,h0,33.5,24
2026-08-19,ecmwf_aifs025_single,h0,34.5,24
2026-08-20,icon_seamless,h24,33.3,24
2026-08-20,ukmo_seamless,h24,35.0,24
2026-08-20,meteofrance_seamless,h24,33.5,24
2026-08-20,gem_seamless,h24,34.8,24
2026-08-20,ecmwf_ifs025,h24,32.4,24
2026-08-20,ecmwf_aifs025_single,h24,33.9,24
2026-08-20,icon_seamless,h0,33.2,24
2026-08-20,ukmo_seamless,h0,35.5,24
2026-08-20,meteofrance_seamless,h0,35.3,24
2026-08-20,gem_seamless,h0,34.3,24
2026-08-20,ecmwf_ifs025,h0,32.9,24
2026-08-20,ecmwf_aifs025_single,h0,34.0,24
2026-08-21,icon_seamless,h24,34.8,24
2026-08-21,ukmo_seamless,h24,35.6,24
2026-08-21,meteofrance_seamless,h24,36.7,24
2026-08-21,gem_seamless,h24,35.0,24
2026-08-21,ecmwf_ifs025,h24,31.2,24
2026-08-21,ecmwf_aifs025_single,h24,34.7,24
2026-08-21,icon_seamless,h0,35.2,24
2026-08-21,ukmo_seamless,h0,36.5,24
2026-08-21,meteofrance_seamless,h0,36.6,24
2026-08-21,gem_seamless,h0,34.5,24
2026-08-21,ecmwf_ifs025,h0,33.8,24
2026-08-21,ecmwf_aifs025_single,h0,34.8,24
2026-08-22,icon_seamless,h24,34.4,24
2026-08-22,ukmo_seamless,h24,35.7,24
2026-08-22,meteofrance_seamless,h24,36.0,24
2026-08-22,gem_seamless,h24,33.8,24
2026-08-22,ecmwf_ifs025,h24,32.6,24
2026-08-22,ecmwf_aifs025_single,h24,33.8,24
2026-08-22,icon_seamless,h0,35.0,24
2026-08-22,ukmo_seamless,h0,33.9,24
2026-08-22,meteofrance_seamless,h0,35.9,24
2026-08-22,gem_seamless,h0,34.1,24
2026-08-22,ecmwf_ifs025,h0,33.6,24
2026-08-22,ecmwf_aifs025_single,h0,34.0,24
2026-08-23,icon_seamless,h24,34.0,24
2026-08-23,ukmo_seamless,h24,34.0,24
2026-08-23,meteofrance_seamless,h24,34.5,24
2026-08-23,gem_seamless,h24,33.9,24
2026-08-23,ecmwf_ifs025,h24,33.2,24
2026-08-23,ecmwf_aifs025_single,h24,33.7,24
2026-08-23,icon_seamless,h0,33.4,24
2026-08-23,ukmo_seamless,h0,32.9,24
2026-08-23,meteofrance_seamless,h0,34.6,24
2026-08-23,gem_seamless,h0,32.7,24
2026-08-23,ecmwf_ifs025,h0,33.6,24
2026-08-23,ecmwf_aifs025_single,h0,33.2,24
2026-08-24,icon_seamless,h24,34.2,24
2026-08-24,ukmo_seamless,h24,34.9,24
2026-08-24,meteofrance_seamless,h24,35.8,24
2026-08-24,gem_seamless,h24,33.7,24
2026-08-24,ecmwf_ifs025,h24,33.9,24
2026-08-24,ecmwf_aifs025_single,h24,33.8,24
2026-08-24,icon_seamless,h0,36.0,24
2026-08-24,ukmo_seamless,h0,35.0,24
2026-08-24,meteofrance_seamless,h0,36.9,24
2026-08-24,gem_seamless,h0,34.6,24
2026-08-24,ecmwf_ifs025,h0,35.0,24
2026-08-24,ecmwf_aifs025_single,h0,35.5,24
2026-08-25,icon_seamless,h24,37.4,24
2026-08-25,ukmo_seamless,h24,35.5,24
2026-08-25,meteofrance_seamless,h24,38.2,24
2026-08-25,gem_seamless,h24,33.9,24
2026-08-25,ecmwf_ifs025,h24,35.0,24
2026-08-25,ecmwf_aifs025_single,h24,36.3,24
2026-08-25,icon_seamless,h0,36.8,24
2026-08-25,ukmo_seamless,h0,36.1,24
2026-08-25,meteofrance_seamless,h0,38.2,24
2026-08-25,gem_seamless,h0,35.1,24
2026-08-25,ecmwf_ifs025,h0,35.7,24
2026-08-25,ecmwf_aifs025_single,h0,36.3,24
2026-08-26,icon_seamless,h24,37.2,24
2026-08-26,ukmo_seamless,h24,36.4,24
2026-08-26,meteofrance_seamless,h24,38.2,24
2026-08-26,gem_seamless,h24,35.3,24
2026-08-26,ecmwf_ifs025,h24,36.0,24
2026-08-26,ecmwf_aifs025_single,h24,37.2,24
2026-08-26,icon_seamless,h0,36.4,24
2026-08-26,ukmo_seamless,h0,34.7,24
2026-08-26,meteofrance_seamless,h0,37.6,24
2026-08-26,gem_seamless,h0,36.0,24
2026-08-26,ecmwf_ifs025,h0,36.3,24
2026-08-26,ecmwf_aifs025_single,h0,36.5,24
2026-08-27,icon_seamless,h24,37.3,24
2026-08-27,ukmo_seamless,h24,36.6,24
2026-08-27,meteofrance_seamless,h24,38.6,24
2026-08-27,gem_seamless,h24,36.7,24
2026-08-27,ecmwf_ifs025,h24,36.2,24
2026-08-27,ecmwf_aifs025_single,h24,37.6,24
2026-08-27,icon_seamless,h0,37.1,24
2026-08-27,ukmo_seamless,h0,36.3,24
2026-08-27,meteofrance_seamless,h0,38.1,24
2026-08-27,gem_seamless,h0,37.3,24
2026-08-27,ecmwf_ifs025,h0,36.2,24
2026-08-27,ecmwf_aifs025_single,h0,36.7,24
2026-08-28,icon_seamless,h24,35.3,24
2026-08-28,ukmo_seamless,h24,35.9,24
2026-08-28,meteofrance_seamless,h24,37.3,24
2026-08-28,gem_seamless,h24,36.3,24
2026-08-28,ecmwf_ifs025,h24,35.0,24
2026-08-28,ecmwf_aifs025_single,h24,36.6,24
2026-08-28,icon_seamless,h0,35.0,24
2026-08-28,ukmo_seamless,h0,35.8,24
2026-08-28,meteofrance_seamless,h0,36.7,24
2026-08-28,gem_seamless,h0,35.2,24
2026-08-28,ecmwf_ifs025,h0,34.6,24
2026-08-28,ecmwf_aifs025_single,h0,35.1,24
2026-08-29,icon_seamless,h24,28.1,24
2026-08-29,ukmo_seamless,h24,31.9,24
2026-08-29,meteofrance_seamless,h24,30.6,24
2026-08-29,gem_seamless,h24,30.6,24
2026-08-29,ecmwf_ifs025,h24,31.8,24
2026-08-29,ecmwf_aifs025_single,h24,30.3,24
2026-08-29,icon_seamless,h0,28.0,24
2026-08-29,ukmo_seamless,h0,29.8,24
2026-08-29,meteofrance_seamless,h0,30.1,24
2026-08-29,gem_seamless,h0,30.8,24
2026-08-29,ecmwf_ifs025,h0,29.8,24
2026-08-29,ecmwf_aifs025_single,h0,28.8,24
2026-08-30,icon_seamless,h24,29.9,24
2026-08-30,ukmo_seamless,h24,33.4,24
2026-08-30,meteofrance_seamless,h24,33.2,24
2026-08-30,gem_seamless,h24,33.0,24
2026-08-30,ecmwf_ifs025,h24,31.8,24
2026-08-30,ecmwf_aifs025_single,h24,31.6,24
2026-08-30,icon_seamless,h0,30.7,24
2026-08-30,ukmo_seamless,h0,31.8,24
2026-08-30,meteofrance_seamless,h0,32.8,24
2026-08-30,gem_seamless,h0,31.7,24
2026-08-30,ecmwf_ifs025,h0,31.8,24
2026-08-30,ecmwf_aifs025_single,h0,31.9,24
2026-08-31,icon_seamless,h24,31.2,24
2026-08-31,ukmo_seamless,h24,32.3,24
2026-08-31,meteofrance_seamless,h24,30.5,24
2026-08-31,gem_seamless,h24,31.3,24
2026-08-31,ecmwf_ifs025,h24,30.9,24
2026-08-31,ecmwf_aifs025_single,h24,31.6,24
2026-08-31,icon_seamless,h0,31.1,24
2026-08-31,ukmo_seamless,h0,32.0,24
2026-08-31,meteofrance_seamless,h0,31.8,24
2026-08-31,gem_seamless,h0,30.1,24
